CustomerKey|GeographyKey|FirstName|MiddleName|LastName|BirthDate|MaritalStatus|Suffix|Title|EmailAddress|YearlyIncome|Education|Occupation|AddressLine1|AddressLine2|Phone|DateFirstPurchase|CustomerType|CompanyName
10228|599|Melanie||Morgan|1953-10-11|M||Mrs.|melanie39@adventure-works.com|30000.0|Partial College|Clerical|7700 The Alameda||1 (11) 500 555-0169|2004-03-27|Person|
10229|425|Cassidy||Henderson|1953-06-28|M||Mrs.|cassidy5@adventure-works.com|40000.0|Bachelors|Management|253 El Pueblo Place|# 1211|1 (11) 500 555-0114|2002-08-13|Person|
10230|599|Latoya|S|Jai|1953-10-25|S||Mrs.|latoya10@adventure-works.com|40000.0|Bachelors|Management|2294 West 39th St.||1 (11) 500 555-0133|2002-08-30|Person|
10231|599|Carla|V|Rodriguez|1953-07-11|M||Mrs.|carla22@adventure-works.com|40000.0|Bachelors|Management|7341 46th St.||1 (11) 500 555-0167|2002-08-09|Person|
10232|637|Christine|A|Goel|1953-01-10|M||Mrs.|christine14@adventure-works.com|40000.0|Bachelors|Management|5942 Laurel||1 (11) 500 555-0135|2002-08-27|Person|
10233|509|Levi|G|Garcia|1949-06-10|M||Mr.|levi14@adventure-works.com|10000.0|High School|Skilled Manual|8291 Serpentine||1 (11) 500 555-0129|2004-06-21|Person|
10234|546|Christopher|E|Smith|1976-03-15|M||Mr.|christopher24@adventure-works.com|30000.0|High School|Skilled Manual|6030 Dubne Court||140-555-0128|2003-10-06|Person|
10235|619|Brianna|A|Rivera|1976-01-12|S||Mrs.|brianna34@adventure-works.com|30000.0|High School|Skilled Manual|1061 Buskrik Avenue||149-555-0123|2003-08-22|Person|
10236|582|Stephanie|V|Hernandez|1975-11-06|S||Mrs.|stephanie63@adventure-works.com|40000.0|High School|Skilled Manual|5435 Greenwood Place||530-555-0183|2004-03-20|Person|
10237|535|Adrian|J|Peterson|1975-04-16|S||Mr.|adrian7@adventure-works.com|40000.0|High School|Skilled Manual|2098 Chilpancingo Pkwy.||362-555-0181|2004-02-26|Person|
10238|667|Luke||Washington|1980-02-10|M||Mr.|luke2@adventure-works.com|30000.0|High School|Skilled Manual|4628 Mountain View Place||220-555-0193|2004-02-13|Person|
10239|467|Carl||Tang|1980-09-25|S||Mr.|carl4@adventure-works.com|30000.0|High School|Skilled Manual|516 Oak Park Blvd.||386-555-0142|2003-10-05|Person|
10240|531|Christy|I|Liang|1937-11-03|M||Mrs.|christy15@adventure-works.com|30000.0|Partial College|Clerical|458 Arlington Way||1 (11) 500 555-0121|2004-01-01|Person|
10241|560|Aaron||Jenkins|1979-09-02|S||Mr.|aaron6@adventure-works.com|30000.0|Partial High School|Clerical|4634 Hilltop Rd||553-555-0149|2003-09-21|Person|
10242|573|Carson|L|Griffin|1979-02-11|S||Mr.|carson20@adventure-works.com|30000.0|Partial High School|Clerical|8935 Etcheverry Dr.||956-555-0173|2003-11-11|Person|
10243|546|Morgan|M|Patterson|1978-06-16|S||Mrs.|morgan80@adventure-works.com|30000.0|Partial High School|Clerical|1692 Detroit Ave||236-555-0184|2003-09-13|Person|
10244|560|Juan|M|Bailey|1978-10-06|M||Mr.|juan26@adventure-works.com|40000.0|High School|Skilled Manual|8643 B Way||614-555-0183|2004-02-07|Person|
10245|633|Allison|E|Torres|1978-02-16|M||Mrs.|allison12@adventure-works.com|40000.0|High School|Skilled Manual|Rt. 1546 Box A||496-555-0110|2003-12-06|Person|
10246|653|Samantha|E|Rodriguez|1978-06-24|M||Mrs.|samantha21@adventure-works.com|40000.0|High School|Skilled Manual|8882 San Remo Ct.||178-555-0164|2003-12-24|Person|
10247|443|Samuel||Nelson|1978-08-22|S||Mr.|samuel39@adventure-works.com|40000.0|High School|Skilled Manual|8964 Woodchuck Pl.||688-555-0117|2004-03-20|Person|
10248|694|Alex|E|Sanders|1978-12-11|M||Mr.|alex6@adventure-works.com|40000.0|High School|Skilled Manual|2338 Mozden Lane||772-555-0161|2004-04-06|Person|
10249|487|Ramon||Li|1938-05-14|M||Mr.|ramon2@adventure-works.com|40000.0|Bachelors|Management|2701 Piedmont Dr||1 (11) 500 555-0117|2004-02-11|Person|
10250|617|Alvin||Xu|1977-03-18|S||Mr.|alvin27@adventure-works.com|40000.0|High School|Skilled Manual|9089 San Jose Ave||948-555-0160|2004-05-29|Person|
10251|500|Fernando|E|Coleman|1977-10-24|M||Mr.|fernando49@adventure-works.com|40000.0|High School|Skilled Manual|5284 Dumbarton Dr.||222-555-0115|2003-10-26|Person|
10252|467|Erika|C|Dominguez|1979-10-11|S||Mrs.|erika10@adventure-works.com|30000.0|Partial High School|Clerical|1511 Roxbury Drive||218-555-0143|2004-01-09|Person|
10253|511|Luis|G|Chen|1979-02-16|S||Mr.|luis25@adventure-works.com|30000.0|Partial High School|Clerical|3312 Tanager Court||743-555-0148|2003-08-14|Person|
10254|627|Victoria||Williams|1979-12-04|S||Mrs.|victoria3@adventure-works.com|40000.0|High School|Skilled Manual|5280 Pelican Loop||601-555-0122|2004-03-27|Person|
10255|632|Tonya|M|Black|1939-12-10|M||Mrs.|tonya20@adventure-works.com|30000.0|Partial College|Clerical|3101 Greendell Rd||1 (11) 500 555-0134|2003-08-15|Person|
10256|425|Martha|R|Lu|1939-09-02|M||Mrs.|martha11@adventure-works.com|60000.0|Graduate Degree|Management|5536 Yolanda Circle||1 (11) 500 555-0118|2003-09-09|Person|
10257|648|Meghan|I|Torres|1941-10-12|M||Mrs.|meghan11@adventure-works.com|40000.0|Bachelors|Management|5531 Roxbury Drive||1 (11) 500 555-0176|2002-08-19|Person|
10258|680|Evelyn|S|Subram|1941-04-15|M||Mrs.|evelyn14@adventure-works.com|40000.0|Bachelors|Management|5346 Clayburn Road||1 (11) 500 555-0147|2002-08-04|Person|
10259|509|Alfredo||Serrano|1943-11-22|S||Mr.|alfredo17@adventure-works.com|40000.0|Bachelors|Management|1242 Ridgewood Ct.||1 (11) 500 555-0119|2002-08-07|Person|
10260|706|Curtis||Cai|1943-07-25|S||Mr.|curtis18@adventure-works.com|60000.0|Graduate Degree|Management|739 Rancho View Dr.||1 (11) 500 555-0182|2002-08-10|Person|
10261|535|Ariana|A|Howard|1976-06-15|S||Mrs.|ariana10@adventure-works.com|40000.0|High School|Skilled Manual|3159 Lime Ridge Drive||338-555-0190|2004-03-30|Person|
10262|691|Jessica||Kelly|1976-06-03|S||Mrs.|jessica23@adventure-works.com|40000.0|Partial College|Skilled Manual|5203 Foothill Way||651-555-0168|2003-10-21|Person|
10263|552|Sara|R|Edwards|1976-06-01|S||Mrs.|sara26@adventure-works.com|40000.0|Partial College|Skilled Manual|8168 Landover Lane||941-555-0150|2004-06-08|Person|
10264|467|Gail|L|Russell|1975-02-08|S||Mrs.|gail6@adventure-works.com|40000.0|Partial College|Skilled Manual|6085 B Wildbrook Ct.||334-555-0170|2003-12-08|Person|
10265|677|Caleb||Butler|1973-06-13|S||Mr.|caleb11@adventure-works.com|60000.0|Partial College|Skilled Manual|2537 I St.||294-555-0181|2004-03-14|Person|
10266|445|Richard|D|Stone|1972-03-13|S||Mr.|richard102@adventure-works.com|70000.0|Partial College|Skilled Manual|495 Saddlehill Lane||102-555-0145|2004-03-07|Person|
10267|665|Taylor||Washington|1972-08-21|S||Mrs.|taylor38@adventure-works.com|80000.0|Bachelors|Management|2679 Eagle Peak|#7|170-555-0113|2003-02-06|Person|
10268|535|Charles||Parker|1968-03-05|M||Mr.|charles43@adventure-works.com|80000.0|Bachelors|Management|617 Sweeney Road||266-555-0118|2004-03-10|Person|
10269|445|Elizabeth|S|Lewis|1968-06-14|M||Mrs.|elizabeth25@adventure-works.com|80000.0|Bachelors|Management|3067 Maureen Circle||561-555-0163|2004-04-09|Person|
10270|584|Blake||Clark|1968-05-17|S||Mr.|blake19@adventure-works.com|90000.0|Bachelors|Management|5263 Etcheverry Dr||854-555-0186|2004-04-08|Person|
10271|693|Daniel||Jackson|1967-11-09|S||Mr.|daniel16@adventure-works.com|110000.0|Graduate Degree|Management|6244 Bayviews Circle||243-555-0142|2004-01-07|Person|
10272|520|Thomas||Wang|1967-08-27|M||Mr.|thomas27@adventure-works.com|120000.0|Bachelors|Management|3944 Kingsford Dr||696-555-0143|2004-04-19|Person|
10273|675|Nicole|L|Ward|1968-12-24|S||Mrs.|nicole39@adventure-works.com|90000.0|Bachelors|Management|7681 Hillcrest||408-555-0113|2003-02-10|Person|
10274|522|Jennifer||Thomas|1968-03-26|M||Mrs.|jennifer39@adventure-works.com|100000.0|Bachelors|Management|8996 Carson||562-555-0183|2004-01-22|Person|
10275|670|Seth||Scott|1979-09-10|S||Mr.|seth31@adventure-works.com|60000.0|Partial College|Skilled Manual|2785 Fallbrook Road|# 10|163-555-0142|2004-03-17|Person|
10276|670|Abigail||Cox|1979-11-26|M||Mrs.|abigail15@adventure-works.com|60000.0|Partial College|Skilled Manual|8158 Pheasant Court||255-555-0148|2004-04-18|Person|
10277|511|Ian||Coleman|1978-07-12|M||Mr.|ian46@adventure-works.com|40000.0|High School|Skilled Manual|2989 Pepperidge Way||849-555-0134|2004-04-14|Person|
10278|695|Lucas|O|Thompson|1978-05-15|S||Mr.|lucas29@adventure-works.com|40000.0|Partial High School|Clerical|8267 Lavene Way||932-555-0197|2004-04-14|Person|
10279|580|Julia|C|King|1978-04-20|S||Mrs.|julia16@adventure-works.com|40000.0|Partial High School|Clerical|833 Sepueveda Court||675-555-0156|2004-07-02|Person|
10280|692|Linda|R.|Rousey|1947-04-07|M||Mrs.|linda10@adventure-works.com|10000.0|Partial High School|Clerical|5966 Sepulveda Ct.||369-555-0100|2004-02-02|Person|
10281|597|Justin|J|Walker|1978-12-23|S||Mr.|justin51@adventure-works.com|40000.0|Partial College|Skilled Manual|6488 Taylor Box #229||136-555-0192|2004-06-12|Person|
10282|610|Andrea||Hill|1978-02-27|S||Mrs.|andrea35@adventure-works.com|60000.0|Partial College|Skilled Manual|2651 St. Francis Dr.||979-555-0144|2004-04-30|Person|
10283|631|Julia||Smith|1978-03-10|M||Mrs.|julia22@adventure-works.com|60000.0|Partial College|Skilled Manual|157 Birch Bark Road||420-555-0153|2004-04-11|Person|
10284|561|Orlando|M|Jiménez|1945-03-21|M||Mr.|orlando6@adventure-works.com|20000.0|High School|Skilled Manual|1742 Breck Court||1 (11) 500 555-0195|2003-10-16|Person|
10285|695|Cody|A|Stewart|1970-05-09|M||Mr.|cody22@adventure-works.com|50000.0|Graduate Degree|Skilled Manual|9848 Angi Lane||605-555-0110|2003-02-07|Person|
10286|620|Mackenzie||Rivera|1963-10-15|M||Mrs.|mackenzie15@adventure-works.com|90000.0|Partial College|Professional|5302 Argonne Drive||514-555-0118|2003-11-17|Person|
10287|430|Luke|J.|Roy|1963-09-03|S||Mr.|luke0@adventure-works.com|100000.0|Partial College|Professional|8625 Woodcrest Drive||583-555-0100|2004-05-18|Person|
10288|610|Kendra||Jimenez|1963-11-16|M||Mrs.|kendra5@adventure-works.com|110000.0|Bachelors|Management|9966 Vallet Crest Dr.||128-555-0189|2004-02-16|Person|
10289|527|Hunter||Hall|1963-06-13|S||Mr.|hunter58@adventure-works.com|130000.0|Bachelors|Management|7724 Hale Court||366-555-0178|2003-10-29|Person|
10290|597|Warren|A|Wang|1962-08-19|S||Mr.|warren18@adventure-works.com|90000.0|Partial College|Professional|4018 St Francis St.||865-555-0123|2004-05-15|Person|
10291|644|Angel||Torres|1962-06-19|S||Mr.|angel3@adventure-works.com|100000.0|Partial College|Professional|2469 Maureen Lane||116-555-0158|2004-05-20|Person|
10292|507|Rachel|C|Morris|1962-12-18|M||Mrs.|rachel29@adventure-works.com|100000.0|Partial College|Professional|3635 N Ridgewood Drive||569-555-0191|2004-06-21|Person|
10293|703|Austin||Martinez|1962-05-09|M||Mr.|austin33@adventure-works.com|100000.0|Partial College|Professional|1858 Liscome Way||343-555-0117|2004-03-05|Person|
10294|470|Ashley||Garcia|1962-07-06|S||Mrs.|ashley17@adventure-works.com|120000.0|Partial College|Professional|2080 Wesley Court||773-555-0126|2004-06-19|Person|
10295|538|David|A|Foster|1962-06-01|M||Mr.|david49@adventure-works.com|130000.0|Bachelors|Management|8229 Crawford Street|# 2|693-555-0119|2003-10-14|Person|
10296|665|Benjamin|J|Thomas|1961-12-21|M||Mr.|benjamin45@adventure-works.com|70000.0|Partial College|Professional|6101 Mike Yorba Way||445-555-0142|2004-05-11|Person|
10297|577|Luis|L|Hall|1961-11-24|M||Mr.|luis53@adventure-works.com|80000.0|Partial College|Professional|3365 Wintergreen Court||432-555-0152|2004-07-19|Person|
10298|644|Melanie|L|Murphy|1961-05-09|S||Mrs.|melanie41@adventure-works.com|90000.0|High School|Professional|5308 Logan Court||127-555-0152|2004-06-18|Person|
10299|500|Noah||Collins|1961-03-25|M||Mr.|noah29@adventure-works.com|90000.0|High School|Professional|7194 Rosina Court||605-555-0133|2003-09-27|Person|
10300|508|Hannah||Gonzales|1961-07-17|M||Mrs.|hannah38@adventure-works.com|90000.0|High School|Professional|3287 Trees Dr.||239-555-0156|2003-09-04|Person|
10301|631|Kaylee||Morgan|1961-08-06|M||Mrs.|kaylee19@adventure-works.com|130000.0|Bachelors|Management|9716 Aloe Vera Rd.|# 1|680-555-0155|2003-07-18|Person|
10302|620|Sierra||Gonzalez|1955-09-09|S||Mrs.|sierra8@adventure-works.com|80000.0|Partial High School|Skilled Manual|1850 Lancelot Drive||919-555-0163|2004-07-22|Person|
10303|660|Logan|F|Foster|1955-02-08|M||Mr.|logan17@adventure-works.com|80000.0|Partial High School|Skilled Manual|6451 Grand Drive||284-555-0198|2003-11-23|Person|
10304|560|Sydney|L|Jenkins|1955-08-14|M||Mrs.|sydney29@adventure-works.com|60000.0|High School|Professional|7521 Mount Aire Parkway||334-555-0156|2004-01-29|Person|
10305|495|Jada||Cooper|1955-03-04|M||Mrs.|jada9@adventure-works.com|60000.0|High School|Professional|6721 High Maple Court||326-555-0194|2003-11-23|Person|
10306|695|Hunter|J|Garcia|1955-04-25|M||Mr.|hunter48@adventure-works.com|60000.0|High School|Professional|6901 Hamilton Avenue||284-555-0113|2003-02-16|Person|
10307|647|Jackson|J|Perry|1955-03-05|S||Mr.|jackson10@adventure-works.com|60000.0|High School|Professional|4873 St Francis St||591-555-0131|2004-06-07|Person|
10308|625|Olivia|A|Jones|1955-04-15|M||Mrs.|olivia3@adventure-works.com|70000.0|High School|Professional|8796 Kentucky Dr.||207-555-0146|2003-10-01|Person|
10309|550|Kayla|L|Garcia|1955-06-17|M||Mrs.|kayla17@adventure-works.com|70000.0|High School|Professional|1907 Galveston Ct.||545-555-0149|2004-06-11|Person|
10310|690|Julia||Anderson|1955-01-25|M||Mrs.|julia32@adventure-works.com|80000.0|Partial College|Professional|1093 Gatter Court||986-555-0182|2003-08-13|Person|
10311|653|Mariah|L|Hayes|1955-10-04|M||Mrs.|mariah27@adventure-works.com|90000.0|High School|Professional|9941 Roanwood Way||647-555-0141|2003-09-03|Person|
10312|682|Jennifer|E|Ramirez|1955-10-27|S||Mrs.|jennifer69@adventure-works.com|90000.0|High School|Professional|7556 Garcia Ranch Road||626-555-0164|2003-02-10|Person|
10313|500|Connor|R|Scott|1935-03-10|M||Mr.|connor42@adventure-works.com|50000.0|Graduate Degree|Management|273 Oak Street||665-555-0124|2004-01-31|Person|
10314|610|Beth|P|Diaz|1935-09-03|M||Mrs.|beth5@adventure-works.com|70000.0|Graduate Degree|Management|4381 Amazonas||984-555-0137|2003-11-21|Person|
10315|694|Devin|E|Patterson|1936-06-06|M||Mr.|devin49@adventure-works.com|60000.0|Graduate Degree|Management|1112 Roehlidge Lane||348-555-0137|2004-06-28|Person|
10316|443|Audrey||Sanz|1936-08-19|M||Mrs.|audrey22@adventure-works.com|70000.0|Graduate Degree|Management|9610 Hudson Ave||216-555-0178|2003-12-14|Person|
10317|546|John|I|Thompson|1936-03-19|M||Mr.|john53@adventure-works.com|130000.0|Graduate Degree|Management|9135 Rockford Dr.||358-555-0167|2004-04-15|Person|
10318|688|Lauren|C|Rivera|1936-12-13|M||Mrs.|lauren8@adventure-works.com|130000.0|Graduate Degree|Management|6158 May Way||441-555-0151|2003-12-26|Person|
10319|647|Devin|G|Richardson|1960-04-04|S||Mr.|devin77@adventure-works.com|80000.0|Partial College|Professional|4998 Prestwick Ave.||202-555-0149|2004-03-31|Person|
10320|583|Zachary|C|Lee|1960-09-07|M||Mr.|zachary29@adventure-works.com|90000.0|High School|Professional|1058 Miwok Way||441-555-0151|2004-05-31|Person|
10321|583|Hannah|L|Coleman|1960-04-21|M||Mrs.|hannah29@adventure-works.com|90000.0|High School|Professional|6104 Lakewood Court||160-555-0174|2004-03-19|Person|
10322|597|Jon||Jai|1960-09-24|S||Mr.|jon7@adventure-works.com|90000.0|High School|Professional|3473 Flagstone Way||269-555-0152|2003-09-16|Person|
10323|500|Carlos|M|Ramirez|1960-03-24|M||Mr.|carlos8@adventure-works.com|90000.0|High School|Professional|2697 Talbart Street||583-555-0195|2004-02-22|Person|
10324|535|Robert||Jackson|1960-12-10|M||Mr.|robert70@adventure-works.com|100000.0|Partial College|Professional|706 Petarct||986-555-0175|2003-12-21|Person|
10325|430|Chloe||Baker|1960-02-09|M||Mrs.|chloe14@adventure-works.com|110000.0|Partial College|Professional|8225 Shakespeare Dr.||819-555-0175|2003-10-22|Person|
10326|625|Angela||Hayes|1960-07-10|M||Mrs.|angela25@adventure-works.com|120000.0|High School|Professional|8273 Glacier Drive||848-555-0112|2003-10-26|Person|
10327|538|Andrea||Green|1960-02-14|M||Mrs.|andrea36@adventure-works.com|160000.0|Partial College|Professional|1760 Lisa Lee Lane||467-555-0178|2003-12-19|Person|
10328|560|Connor||Washington|1960-05-24|S||Mr.|connor8@adventure-works.com|170000.0|Bachelors|Management|5665 Las Lomas Way||360-555-0110|2003-12-22|Person|
10329|520|Xavier||Nelson|1954-02-09|S||Mr.|xavier32@adventure-works.com|70000.0|Partial High School|Skilled Manual|9970 San Miguel Rd|# 170|258-555-0128|2004-01-09|Person|
10330|538|Wyatt||Brown|1954-01-02|M||Mr.|wyatt4@adventure-works.com|60000.0|Partial High School|Skilled Manual|7820 Bird Drive||774-555-0118|2004-04-13|Person|
10331|538|Isabella||Clark|1954-10-04|S||Mrs.|isabella75@adventure-works.com|60000.0|Partial High School|Skilled Manual|5073 Clymer Ct.||283-555-0130|2004-04-19|Person|
10332|665|Timothy||James|1954-03-10|S||Mr.|timothy9@adventure-works.com|60000.0|Partial High School|Skilled Manual|4797 Sea Point Way||811-555-0154|2003-02-04|Person|
10333|647|Bailey||Carter|1954-10-26|M||Mrs.|bailey30@adventure-works.com|60000.0|Partial High School|Skilled Manual|6081 Westminster Pl.||513-555-0117|2003-02-24|Person|
10334|573|Mackenzie||Allen|1953-08-12|M||Mrs.|mackenzie44@adventure-works.com|70000.0|Graduate Degree|Management|204 Heathrow Court||137-555-0131|2004-01-11|Person|
10335|653|Mason||Nelson|1953-10-03|S||Mr.|mason30@adventure-works.com|70000.0|Graduate Degree|Management|2071 Babbe Street||950-555-0111|2004-02-05|Person|
10336|597|Ana|L|Coleman|1953-09-04|M||Mrs.|ana6@adventure-works.com|70000.0|Graduate Degree|Management|1833 Benton Street||127-555-0151|2004-02-05|Person|
10337|647|Angel|S|Perez|1953-09-15|M||Mr.|angel25@adventure-works.com|60000.0|Graduate Degree|Management|322 Market Pl.||181-555-0187|2003-03-17|Person|
10338|583|Jennifer|A|Smith|1952-11-21|S||Mrs.|jennifer28@adventure-works.com|40000.0|Partial College|Professional|1347 L St.||119-555-0167|2004-02-21|Person|
10339|584|Victoria|A|Price|1952-11-21|M||Mrs.|victoria48@adventure-works.com|40000.0|Partial College|Professional|9344 Stony Hill Circle||808-555-0135|2004-02-14|Person|
10340|571|Haley|J|Barnes|1937-03-28|S||Mrs.|haley22@adventure-works.com|60000.0|Graduate Degree|Management|9736 Colorado Dr.||350-555-0153|2003-08-07|Person|
10341|551|Adam|L|Wang|1937-05-03|M||Mr.|adam21@adventure-works.com|60000.0|Graduate Degree|Management|7575 Brown Dr||553-555-0117|2003-11-10|Person|
10342|470|Louis|C|Liu|1938-09-16|M||Mr.|louis42@adventure-works.com|60000.0|Graduate Degree|Management|8024 Azores Court||493-555-0141|2004-07-10|Person|
10343|430|Tonya|S|Xie|1938-11-22|M||Mrs.|tonya3@adventure-works.com|70000.0|Graduate Degree|Management|5886 Book Rd||966-555-0151|2004-02-08|Person|
10344|443|Colin||Zeng|1938-02-10|M||Mr.|colin22@adventure-works.com|70000.0|Graduate Degree|Management|6154 Cleveland Rd||583-555-0197|2004-03-02|Person|
10345|502|Trevor|E|Perry|1938-02-24|M||Mr.|trevor7@adventure-works.com|70000.0|Graduate Degree|Management|95 Honey Trail Lane||883-555-0116|2004-03-18|Person|
10346|467|Kristina|S|Martinez|1938-07-11|M||Mrs.|kristina18@adventure-works.com|80000.0|Graduate Degree|Management|6053 Hill Meadow Place||154-555-0166|2004-02-09|Person|
10347|691|Christian|R|Rodriguez|1939-09-02|M||Mr.|christian39@adventure-works.com|60000.0|Graduate Degree|Management|5536 Yolanda Circle||886-555-0197|2004-01-15|Person|
10348|467|Alisha||Raji|1939-04-12|S||Mrs.|alisha46@adventure-works.com|60000.0|Graduate Degree|Management|912 Fremont St.||771-555-0191|2004-07-31|Person|
10349|499|Alexis||Patterson|1939-10-16|M||Mrs.|alexis33@adventure-works.com|70000.0|Graduate Degree|Management|3162 Glazier Dr.||396-555-0117|2003-03-05|Person|
10350|665|Bryan||Kelly|1939-09-22|M||Mr.|bryan5@adventure-works.com|70000.0|Graduate Degree|Management|1270 Danesta Dr.||856-555-0118|2003-03-29|Person|
10351|610|Mindy||Sharma|1940-05-02|M||Mrs.|mindy14@adventure-works.com|70000.0|Graduate Degree|Management|9531 Tri-state Ave||971-555-0165|2003-08-27|Person|
10352|645|James||Coleman|1940-07-27|M||Mr.|james21@adventure-works.com|70000.0|Graduate Degree|Management|7798 Longbrood Way||387-555-0129|2004-04-29|Person|
10353|562|Morgan|H|Long|1941-03-13|M||Mrs.|morgan79@adventure-works.com|50000.0|Bachelors|Management|5577 Laredo||912-555-0160|2003-03-15|Person|
10354|436|Karen||Wu|1941-01-05|S||Mrs.|karen16@adventure-works.com|50000.0|Bachelors|Management|7057 Striped Maple Court||646-555-0113|2004-01-15|Person|
10355|499|Morgan|E|Bailey|1941-10-16|S||Mrs.|morgan54@adventure-works.com|60000.0|Graduate Degree|Management|4250 Huston Rd||669-555-0153|2003-03-12|Person|
10356|508|Mya|N|Diaz|1941-08-19|M||Mrs.|mya0@adventure-works.com|60000.0|Graduate Degree|Management|5842 Standing Grove Dr.||166-555-0170|2004-04-03|Person|
10357|502|Gabriella|K|Evans|1941-12-07|S||Mrs.|gabriella21@adventure-works.com|60000.0|Graduate Degree|Management|9669 T St.||563-555-0138|2004-04-26|Person|
